Year,Term,Number,Subject,Course Title,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
2018,Spring,100,ANSC,Intro to Animal Sciences,"Parrett, Douglas F",1,11,0,3,9,0,2,2,0,0,0,0,1,0
2018,Spring,101,ANSC,Contemporary Animal Issues,"Dilger, Anna C",0,143,0,0,43,0,0,3,0,0,2,0,0,1
2018,Spring,103,ANSC,Working With Farm Animals,"Parsons, Carl M",0,66,0,1,1,0,0,0,0,0,0,0,0,0
2018,Spring,110,ANSC,Life With Animals and Biotech,"Allen, Crystal A",13,24,1,3,5,0,0,0,0,0,0,0,1,0
2018,Spring,110,ANSC,Life With Animals and Biotech,"Allen, Crystal A",4,14,0,0,1,3,0,0,1,0,0,0,0,0
2018,Spring,205,ANSC,World Animal Resources,"Parsons, Carl M",0,51,0,7,12,0,0,2,0,0,0,0,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Lewis, Justin D",27,15,5,1,6,2,0,1,1,0,1,0,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Lewis, Justin D",27,22,1,2,4,0,1,1,0,0,0,0,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Lewis, Justin D",31,19,1,2,2,1,0,2,0,0,0,0,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Elliott, Alexandria F",29,21,2,2,2,0,0,1,0,0,0,0,1,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Elliott, Alexandria F",23,25,0,2,4,1,0,1,0,0,0,1,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Myers, Kayla A",22,21,3,3,2,0,0,1,0,0,0,0,0,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Myers, Kayla A",4,13,4,0,1,0,0,0,0,0,0,0,1,0
2018,Spring,207,ANSC,Companion Animal Biology andCare,"Myers, Kayla A",16,9,5,4,7,2,1,2,0,0,0,0,0,0
2018,Spring,223,ANSC,Animal Nutrition,"Dilger, Ryan N",5,33,0,6,52,0,15,36,0,12,11,0,0,0
2018,Spring,224,ANSC,Animal Reproduction and Growth,"Miller, David J",13,19,20,15,24,18,15,18,4,2,5,5,1,1
2018,Spring,250,ANSC,Companion Animals in Society,"Albert, Sarah D",244,116,71,41,41,27,17,15,8,5,3,5,11,0
2018,Spring,298,ANSC,Undergraduate Seminar,"Jones-Hamlow, Katelyn A",0,64,0,0,10,0,0,0,0,0,0,0,0,0
2018,Spring,305,ANSC,Human Animal Interactions,"Albert, Sarah D",12,8,8,3,1,2,2,1,0,0,0,1,1,0
2018,Spring,306,ANSC,Equine Science,"Kline, Kevin H",1,17,1,0,4,0,0,0,0,0,0,0,0,0
2018,Spring,363,ANSC,Behavior of Domestic Animals,"Kukekova, Anna V",5,13,3,0,12,0,0,0,0,0,0,0,0,0
2018,Spring,398,ANSC,Companion Animal Spring Trip,"Albert, Sarah D",34,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Spring,402,ANSC,Sheep Production,"Cobb, Alan R",0,22,0,0,9,0,0,0,0,0,0,0,0,0
2018,Spring,407,ANSC,Animal Shelter Management,"Fischer-Brown, Amy E",4,2,6,0,7,6,2,1,0,0,3,0,0,0
2018,Spring,409,ANSC,Meat Science,"Dilger, Anna C",4,16,0,2,1,0,0,0,0,0,1,0,0,0
2018,Spring,422,ANSC,Companion Animal Nutrition,"Swanson, Kelly S",0,13,0,1,8,0,0,2,0,0,1,1,0,1
2018,Spring,446,ANSC,Population Genetics,"Roca, Alfred L",3,8,4,1,4,0,0,3,0,0,0,0,0,0
2018,Spring,450,ANSC,Comparative Immunobiology,"Steelman, Andrew J",0,25,0,0,16,0,0,10,0,0,5,0,2,0
2018,Spring,498,ANSC,Integrating Animal Sciences,"Jones-Hamlow, Katelyn A",0,44,0,0,3,0,0,0,0,0,0,0,0,0
2018,Spring,520,ANSC,Protein and Energy Nutrition,"Stein, Hans-Henrik",2,8,4,9,3,2,0,0,0,0,0,0,0,0
2018,Spring,101,ANTH,Introduction to Anthropology,"Mehta, Jayur M",0,17,44,35,37,50,25,18,7,0,10,0,3,0
2018,Spring,103,ANTH,Anthro in a Changing World,"Martin, Jeffrey T",0,69,2,8,53,5,3,16,5,0,2,0,1,0
2018,Spring,103,ANTH,Anthro in a Changing World,"Krupp, Benjamin P",86,72,49,15,13,9,2,6,6,2,4,1,8,0
2018,Spring,182,ANTH,Latin American Cultures,"Maldonado, Korinta",9,3,5,4,0,1,0,0,0,0,0,0,1,1
2018,Spring,209,ANTH,"Food, Culture, and Society","Manalansan, Martin F",0,108,0,17,11,6,3,2,0,1,1,0,1,0
2018,Spring,240,ANTH,Biological Anthropology,"Jelinek, Petra",0,13,1,3,4,0,1,1,0,1,0,0,0,0
2018,Spring,246,ANTH,Forensic Science,"Hughes, Cris E",130,170,48,16,9,4,1,1,1,0,0,1,1,0
2018,Spring,249,ANTH,Evolution and Human Disease,"Brinkworth, Jessica F",3,6,7,6,5,0,0,0,2,0,0,0,0,0
2018,Spring,374,ANTH,Anth of Science and Technology,"Atienza, Paul Michael L",1,8,2,3,6,0,0,1,1,1,0,0,0,0
2018,Spring,459,ANTH,The Ancient Maya,"Lucero, Lisa J",5,6,5,2,4,0,0,0,0,0,0,0,0,0
2018,Spring,150,ARAB,LangandCulture of Arab World,"Saadah, Eman",6,10,3,0,1,1,0,0,1,0,0,0,0,0
2018,Spring,172,ARCH,Drawing and Modeling,"Brakke, Aaron P",4,12,13,13,6,3,5,0,1,0,0,0,1,0
2018,Spring,172,ARCH,Drawing and Modeling,"Brakke, Aaron P",8,7,9,11,5,2,3,0,0,0,1,0,3,0
2018,Spring,210,ARCH,Intro to the Hist of Arch,"Grossman, Heather E",2,15,14,8,5,15,4,1,4,0,0,1,1,0
2018,Spring,232,ARCH,Structural Fundamentals,"Deutsch, Randall",0,66,0,0,21,0,0,12,0,0,3,0,4,0
2018,Spring,274,ARCH,Strategies of Arch Design,"Emmons, David J",0,13,13,9,17,12,6,11,7,1,3,2,5,2
2018,Spring,341,ARCH,Environment Tech HVAC,"Strand, Richard K",0,4,6,9,3,4,8,3,1,0,0,0,0,0
2018,Spring,342,ARCH,Environment Tech Ltg and Acoust,"Boubekri, Mohamed",3,13,10,10,8,4,4,4,0,0,1,0,0,0
2018,Spring,352,ARCH,Mech of Mat and Design Appl,"Kozak, Derek L",10,15,22,14,17,8,5,3,2,4,1,1,0,0
2018,Spring,409,ARCH,Special Topics in Spanish Arch,"Lapunzina, Alejandro",0,3,10,10,2,2,0,0,0,0,0,0,0,0
2018,Spring,416,ARCH,Modern American Architecture,"Burns, Jennifer",3,19,17,8,9,4,0,0,0,2,0,0,1,0
2018,Spring,452,ARCH,Theory of Reinforced Concrete,"Aminmansour, Abbas",24,19,9,6,7,1,1,1,0,0,1,0,0,0
2018,Spring,452,ARCH,Theory of Reinforced Concrete,"Lapunzina, Alejandro",1,7,8,6,5,0,0,0,0,0,0,0,0,0
2018,Spring,468,ARCH,Overseas Architectural Studies,"Lapunzina, Alejandro",0,4,8,9,6,0,0,0,0,0,0,0,0,0
2018,Spring,475,ARCH,Arch Design and Development,"Lapunzina, Alejandro",1,6,5,7,2,4,0,0,1,0,0,0,0,0
2018,Spring,501,ARCH,Architectural Practice,"Deutsch, Randall",4,16,15,6,4,3,2,1,1,2,2,2,0,0
2018,Spring,517,ARCH,Arch History 1850-Present,"Stallmeyer, John C",2,6,9,17,5,3,3,2,0,0,0,0,0,0
2018,Spring,100,ART,Understanding Visual Culture,"Burns, Jennifer",1,13,1,10,5,1,1,1,0,0,0,0,1,0
2018,Spring,103,ART,Painting for Non-Majors,"Stokes, Elliott R",0,11,9,2,0,0,0,0,0,0,0,0,0,0
2018,Spring,105,ART,Visual Design for Non-Majors,"Travis, Sarah",15,8,0,1,1,0,0,0,0,0,0,0,0,0
2018,Spring,105,ART,Visual Design for Non-Majors,"Travis, Sarah",22,6,0,0,1,1,0,0,0,0,0,0,1,0
2018,Spring,310,ART,Design Thinking,"Briggs, Molly C",0,33,3,0,2,0,1,0,0,0,0,0,0,0
2018,Spring,318,ARTD,Digital Interaction,"Mercer, Lisa",2,6,3,7,1,3,2,0,0,0,0,0,0,0
2018,Spring,326,ARTD,Sustainability and Manufacturing,"Bullock, William C",1,7,14,5,5,3,2,0,2,0,1,0,1,0
2018,Spring,333,ARTD,Type and Image,"Benson, Eric",0,7,7,3,3,1,0,0,1,0,0,0,0,0
2018,Spring,402,ARTD,Industrial Design VI,"Sethi, Suresh",2,0,5,8,4,0,1,1,0,0,0,0,0,0
2018,Spring,448,ARTD,Professional Design Practice,"Thomas, Joyce K",7,10,5,4,3,3,5,0,2,0,1,0,0,0
2018,Spring,201,ARTE,Foundations of Art Education,"Lucero, Jorge",3,15,1,0,2,0,0,0,0,0,0,0,0,0
2018,Spring,113,ARTH,Introduction to African Art,"Richter, Sarah D",6,7,2,3,2,0,1,1,0,0,0,0,0,0
2018,Spring,113,ARTH,Introduction to African Art,"Richter, Sarah D",4,6,3,3,1,2,1,0,0,0,1,0,1,0
2018,Spring,211,ARTH,Design History Survey,"Weissman, Terri",1,17,22,10,36,16,11,8,3,0,1,2,1,0
2018,Spring,215,ARTH,Greek Art,"Kreindler, Katharine R",0,4,1,6,4,1,2,0,1,0,1,0,1,0
2018,Spring,241,ARTH,"Modern Art, 1880-1940","Romberg, Kristin",0,7,11,10,1,3,0,0,0,0,0,0,0,0
2018,Spring,313,ARTH,Modern and Contemp African Art,"Sims, Theresa",0,10,2,4,3,3,2,0,0,0,1,0,0,0
2018,Spring,344,ARTH,Spanish Modern Art,"Vazquez, Oscar",0,1,4,5,3,5,1,1,0,0,1,2,1,0
2018,Spring,100,ASTR,Introduction to Astronomy,"Winans, Amanda",27,35,33,20,29,9,5,9,2,2,1,0,3,0
2018,Spring,100,ASTR,Introduction to Astronomy,"Winans, Amanda",61,81,62,32,39,34,18,19,16,5,8,4,23,1
2018,Spring,121,ASTR,Solar System and Worlds Beyond,"Winans, Amanda",18,23,19,23,17,8,11,7,8,1,2,1,4,0
2018,Spring,122,ASTR,Stars and Galaxies,"Dunne, Bryan C",30,47,20,11,22,6,12,7,5,1,1,3,3,1
2018,Spring,210,ASTR,Introduction to Astrophysics,"Fields, Brian D",16,23,11,6,2,5,2,1,1,0,3,1,1,0
2018,Spring,405,ASTR,Planetary Systems,"Wong, Tony",6,11,8,6,4,3,0,0,1,0,0,1,0,0
2018,Spring,414,ASTR,Astronomical Techniques,"Shen, Yue",2,3,7,3,2,1,2,2,1,1,1,0,0,0
2018,Spring,496,ASTR,Computing in Astrophysics,"Turk, Matthew J",0,16,3,4,1,1,0,1,0,0,0,0,0,0
2018,Spring,100,ATMS,Introduction to Meteorology,"Frame, Jeffrey",11,32,21,24,58,12,7,8,3,3,2,0,5,0
2018,Spring,120,ATMS,Severe and Hazardous Weather,"Snodgrass, Eric R",229,115,57,55,32,21,16,13,4,3,3,3,3,1
2018,Spring,140,ATMS,Climate and Global Change,"Nesbitt, Anna",8,12,16,14,9,8,1,2,1,0,1,0,3,0
2018,Spring,201,ATMS,General Physical Meteorology,"Snodgrass, Eric R",12,15,11,4,3,3,1,1,0,1,1,0,0,0
2018,Spring,304,ATMS,Radiative Transfer-Remote Sens,"Di Girolamo, Larry",2,1,3,3,4,4,0,1,1,1,0,1,0,0
2018,Spring,305,ATMS,Computing and Data Analysis,"Nesbitt, Stephen",2,5,5,7,3,3,0,2,0,0,0,0,0,0
2018,Spring,307,ATMS,Climate Processes,"Jain, Atul",1,6,1,0,12,0,1,2,0,0,2,0,1,0
2018,Spring,313,ATMS,Synoptic Weather Forecasting,"Frame, Jeffrey",2,4,0,3,2,1,1,7,0,0,0,2,0,0
2018,Spring,322,ATMS,Soc Impacts Weather and Climate,"Pettijohn, Justin C",12,6,4,1,1,1,0,1,0,0,1,0,2,0
2018,Spring,404,ATMS,Risk Analysis in Earth Science,"Sriver, Ryan",0,17,7,0,3,0,0,3,0,0,2,0,1,0
2018,Spring,502,ATMS,Numerical Fluid Dynamics,"Jewett, Brian F",6,10,3,2,0,0,0,0,0,0,0,0,0,0
2018,Spring,199,BADM,China Immersion Trip,"Quarton, John E",0,50,0,0,3,0,0,0,0,0,0,0,0,0
2018,Spring,300,BADM,The Legal Environment of Bus,"Fricke, Michael R",16,40,11,8,13,7,7,1,2,0,0,1,1,0
2018,Spring,300,BADM,The Legal Environment of Bus,"Wright, Margaret",26,38,38,32,21,13,9,7,4,0,1,0,0,0
2018,Spring,310,BADM,Mgmt and Organizational Beh,"Loyd, Denise L",60,78,48,47,40,20,18,12,4,1,2,1,1,0
2018,Spring,310,BADM,Mgmt and Organizational Beh,"Shabbir, Muhammad S",0,96,10,2,5,1,0,0,0,0,0,0,0,0
2018,Spring,311,BADM,Individual Behavior in Orgs,"Kim, Jihyeon",0,25,4,5,2,4,0,0,0,0,0,0,0,0
2018,Spring,312,BADM,Org Design and Environment,"Lee, Seung Hoon",11,8,5,1,6,1,0,1,0,0,0,0,0,0
2018,Spring,313,BADM,Human Resource Management,"Kraatz, Matthew S",6,13,7,8,10,0,1,0,0,0,0,0,0,0
2018,Spring,314,BADM,Leading Negotiations,"Jang, Daisung",0,10,11,8,9,8,4,2,0,0,0,0,0,0
2018,Spring,320,BADM,Principles of Marketing,"Wolters, Mark E",226,171,59,48,22,3,5,6,1,0,0,1,1,1
2018,Spring,320,BADM,Principles of Marketing,"Shabbir, Muhammad S",0,131,6,2,1,0,0,0,0,0,0,0,0,0
2018,Spring,322,BADM,Marketing Research,"Cho, Hyewon",14,15,5,2,1,0,1,0,0,0,0,0,0,0
2018,Spring,322,BADM,Marketing Research,"Arias, Robert A",15,9,9,2,3,2,0,0,0,0,0,0,0,0
2018,Spring,323,BADM,Marketing Communications,"Shavitt, Sharon",0,23,0,0,27,1,0,1,1,0,0,0,0,0
2018,Spring,323,BADM,Marketing Communications,"Shavitt, Sharon",0,29,0,0,15,0,0,0,0,0,0,0,0,0
2018,Spring,324,BADM,Purchasing and Supply Mgmnt,"Liang, Hongyan",0,36,22,2,3,1,0,1,0,0,0,0,0,0
2018,Spring,325,BADM,Consumer Behavior,"Rindfleisch, Aric P",0,16,14,3,2,0,0,1,0,0,0,0,1,0
2018,Spring,325,BADM,Consumer Behavior,"White, Tiffany B",0,21,15,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,326,BADM,Pricing Policies,"Liu, Yunchuan",5,18,4,8,0,0,0,0,0,0,0,0,0,0
2018,Spring,327,BADM,Marketing to Business and Govt,"Nezami, Mehdi",3,17,0,7,2,0,1,0,0,0,0,0,0,0
2018,Spring,329,BADM,New Product Development,"Sethi, Simrun S",0,31,11,4,0,0,0,1,0,0,0,0,0,0
2018,Spring,337,BADM,Practicum in Supply Chain Mgt,"Palekar, Udatta S",6,44,2,2,0,0,0,0,0,0,0,0,0,0
2018,Spring,340,BADM,Ethical Dilemmas of Business,"Noonan, James R",0,39,0,0,0,1,0,0,0,0,0,0,0,0
2018,Spring,350,BADM,IT for Networked Organizations,"Nelson, Matthew L",0,46,8,3,7,2,0,0,0,0,0,0,0,0
2018,Spring,350,BADM,IT for Networked Organizations,"Sachdev, Vishal",0,20,16,9,9,2,0,3,1,0,2,0,0,0
2018,Spring,350,BADM,IT for Networked Organizations,"Subramanyam, Ramanath",9,25,17,13,0,0,0,0,0,0,0,0,0,0
2018,Spring,350,BADM,IT for Networked Organizations,"Parthasarathy, Rangarajan",2,28,19,7,1,0,0,0,0,0,1,0,1,0
2018,Spring,350,BADM,IT for Networked Organizations,"Parthasarathy, Rangarajan",1,13,7,3,1,3,0,0,0,0,1,0,0,0
2018,Spring,350,BADM,IT for Networked Organizations,"Parthasarathy, Rangarajan",0,7,15,5,3,4,2,2,0,0,0,0,0,0
2018,Spring,352,BADM,Database Design and Management,"Sachdev, Vishal",0,6,14,17,10,4,4,3,3,1,0,0,0,0
2018,Spring,353,BADM,Info Sys Analysis and Design,"Haran, Vidya",1,13,16,14,15,3,0,1,0,0,0,0,0,0
2018,Spring,366,BADM,Product Design and Development,"Weightman, David I",11,31,12,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,374,BADM,Management Decision Models,"Ye, Han",2,18,10,14,5,8,0,0,0,0,1,0,0,0
2018,Spring,374,BADM,Management Decision Models,"Liang, Hongyan",0,22,8,3,4,3,1,1,0,0,3,0,1,0
2018,Spring,375,BADM,Business Process Management,"Scott, Nehemiah",0,3,6,7,5,1,3,4,2,0,0,0,2,0
2018,Spring,375,BADM,Business Process Management,"Scott, Nehemiah",0,18,7,11,5,7,3,3,3,0,0,0,0,0
2018,Spring,375,BADM,Business Process Management,"Durukan, Ayse",8,10,5,5,4,10,5,3,0,1,2,2,0,0
2018,Spring,375,BADM,Business Process Management,"Kim, Youngsoo",2,7,12,8,3,2,0,0,0,0,0,0,0,0
2018,Spring,378,BADM,Logistics Management,"Scott, Nehemiah",0,11,8,6,14,6,7,3,0,1,1,0,1,0
2018,Spring,379,BADM,Business Process Improvement,"Anand, Gopesh J",4,6,12,8,7,4,3,1,0,0,0,0,0,0
2018,Spring,380,BADM,International Business,"Clougherty, Joseph A",18,11,11,2,2,3,2,1,0,0,0,0,0,0
2018,Spring,380,BADM,International Business,"Clougherty, Joseph A",13,12,7,6,3,1,1,0,0,0,0,0,0,0
2018,Spring,380,BADM,International Business,"Bucheli, Marcelo",0,9,7,6,2,0,0,0,0,0,1,0,0,0
2018,Spring,381,BADM,Multinational Management,"Yao, Kun",5,16,9,7,2,1,0,0,0,0,0,0,0,0
2018,Spring,382,BADM,International Marketing,"Koo, Minkyung",4,15,12,3,1,3,0,0,0,0,0,0,0,0
2018,Spring,395,BADM,Case Prob FormulationandSolution,"Somaya, Deepak",6,12,20,8,2,0,0,0,0,0,0,0,0,0
2018,Spring,395,BADM,Digital Marketing Strategy,"Raquel, Steve A",7,8,6,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,395,BADM,Data Science and Analytics,"Kim, Sung W",0,36,13,3,0,1,0,0,0,0,0,0,0,0
2018,Spring,403,BADM,Corporate and Commercial Law,"Wright, Margaret",23,12,23,6,3,1,1,0,0,0,0,0,0,0
2018,Spring,420,BADM,Advanced Marketing Management,"Wolters, Mark E",0,55,0,0,0,0,0,1,0,0,0,0,0,0
2018,Spring,420,BADM,Advanced Marketing Management,"Wolters, Mark E",0,54,0,0,1,0,0,0,0,0,0,0,0,0
2018,Spring,445,BADM,Small Business Consulting,"Kurtz, Jeffrey M",2,16,0,1,10,0,0,0,0,0,1,0,0,0
2018,Spring,446,BADM,Entrepreneurship Sm Bus Form,"Michael, Steven C",0,11,4,4,4,0,0,1,0,0,0,0,1,0
2018,Spring,449,BADM,Business Policy and Strategy,"Anderson, Phillip C",4,22,6,3,3,2,0,1,1,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Kim, June-Young",0,19,6,8,8,2,0,0,1,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Chattopadhyay, Shinjinee",0,8,4,15,7,5,0,0,1,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Chung, Ji Yoon",1,25,5,6,2,1,0,0,0,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Kim, June-Young",1,12,5,8,4,4,2,1,0,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Shah, Sonali K",3,14,6,13,1,2,1,2,0,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Anderson, Phillip C",1,25,8,3,3,1,0,0,1,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Shah, Sonali K",12,6,5,9,4,5,1,0,0,0,0,0,0,0
2018,Spring,449,BADM,Business Policy and Strategy,"Kim, June-Young",0,14,5,12,4,2,0,1,1,0,0,0,1,0
2018,Spring,449,BADM,Business Policy and Strategy,"Chattopadhyay, Shinjinee",0,13,6,6,12,6,1,0,0,0,0,0,0,0
2018,Spring,453,BADM,Decision Support Systems,"Han, Wencui",0,30,2,2,0,0,0,0,0,0,0,0,0,0
2018,Spring,508,BADM,Leadership and Teams,"Goncalo, Jack",4,213,162,65,39,11,2,0,1,0,0,0,4,0
2018,Spring,508,BADM,Leadership and Teams,"Goncalo, Jack",0,25,32,13,8,0,1,0,0,0,0,0,10,0
2018,Spring,508,BADM,Leadership and Teams,"Loewenstein, Jeffrey",0,11,15,17,6,3,0,0,0,0,0,0,0,0
2018,Spring,509,BADM,Managing Organizations,"Bednar, Michael K",0,360,85,31,18,12,7,2,2,0,0,0,4,0
2018,Spring,509,BADM,Managing Organizations,"Bednar, Michael K",0,61,6,7,2,0,1,0,0,0,0,0,4,0
2018,Spring,520,BADM,Marketing Management,"Noel, Hayden N",191,195,33,14,8,6,4,1,0,0,1,0,0,0
2018,Spring,520,BADM,Marketing Management,"Noel, Hayden N",13,14,5,2,2,1,1,0,0,0,0,0,0,0
2018,Spring,520,BADM,Marketing Management,"Noel, Hayden N",8,40,3,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,521,BADM,Marketing Strategy,"Rindfleisch, Aric P",0,13,14,4,3,0,0,0,0,0,0,0,0,0
2018,Spring,524,BADM,Pricing Strategy and Tactics,"Liu, Yunchuan",5,13,7,6,0,0,0,0,0,0,0,0,0,0
2018,Spring,543,BADM,Technology Strategy,"Somaya, Deepak",7,3,5,12,1,1,1,0,0,0,0,0,0,0
2018,Spring,543,BADM,Technology Strategy,"Somaya, Deepak",7,1,4,7,1,1,0,0,0,0,0,0,0,0
2018,Spring,544,BADM,Strategic Management,"Mahoney, Joseph T",1,13,7,9,9,3,0,0,0,0,0,0,0,0
2018,Spring,550,BADM,Technology Practicum,"Kurtz, Jeffrey M",10,12,0,10,5,1,0,0,0,0,0,0,0,0
2018,Spring,562,BADM,Social Media Strategy,"Larson, Eric",0,13,5,3,1,0,0,0,0,0,0,0,0,0
2018,Spring,566,BADM,Supply Chain Management,"Mukherjee, Ujjal K",20,15,3,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,572,BADM,Stat for Mgt Decision Making,"Taghaboni-Dutta, Fataneh",89,181,72,23,43,8,10,3,0,0,1,0,11,4
2018,Spring,572,BADM,Stat for Mgt Decision Making,"Taghaboni-Dutta, Fataneh",21,37,9,7,7,1,4,2,0,0,0,0,4,2
2018,Spring,574,BADM,Simulation and Risk Analysis,"Kwon, Hyok-Jon D",12,6,12,4,4,1,1,0,1,0,2,0,0,0
2018,Spring,583,BADM,Business in the EU,"Martinez, Candace A",0,19,1,3,2,0,0,0,0,0,0,0,0,0
2018,Spring,584,BADM,Global Marketing,"Torelli, Carlos J",1,15,20,17,1,0,0,0,0,0,0,0,0,0
2018,Spring,586,BADM,Intl Comparative Management,"Martinez, Candace A",0,23,5,2,0,1,0,0,0,0,0,0,0,0
2018,Spring,589,BADM,Project Management,"Durukan, Ayse",0,8,3,6,13,6,4,5,4,2,0,0,0,0
2018,Spring,589,BADM,Project Management,"Durukan, Ayse",0,4,5,5,9,7,3,3,1,0,3,0,0,0
2018,Spring,589,BADM,Project Management,"Durukan, Ayse",3,4,4,0,6,3,1,2,0,1,0,0,0,0
2018,Spring,590,BADM,Predictive Data Analytics,"Ye, Han",2,28,17,14,2,3,1,0,0,0,0,0,0,0
2018,Spring,590,BADM,Brand Management,"Torelli, Carlos J",0,4,12,9,1,0,1,0,0,0,0,0,0,0
2018,Spring,590,BADM,Global Business Horizons,"Viswanathan, Madhubalan",5,112,19,15,7,2,3,1,0,0,0,0,3,0
2018,Spring,590,BADM,Strategic Innovation,"Love, E G",88,266,37,10,8,1,1,1,0,0,0,0,0,0
2018,Spring,590,BADM,Product Design and Development,"Sethi, Simrun S",1,10,24,5,3,0,0,0,0,0,0,0,0,0
2018,Spring,590,BADM,Strategic Innovation,"Love, E G",1,22,4,0,0,0,0,0,0,0,0,0,2,0
2018,Spring,590,BADM,Strategic Innovation,"Love, E G",1,16,9,4,2,0,0,0,0,0,0,0,0,0
2018,Spring,590,BADM,Bus Ethics and Corp. Resp.,"Loyd, Denise L",0,14,5,3,11,0,0,0,0,0,0,0,0,0
2018,Spring,590,BADM,Creativity,"Goncalo, Jack",0,27,2,3,1,0,0,0,0,0,0,0,0,0
2018,Spring,590,BADM,Global Capstone Project Trip,"Watkins, Ronald S",11,17,3,0,1,0,0,0,0,0,0,0,0,0
2018,Spring,593,BADM,Mktg Insights Using Survey Res,"Shavitt, Sharon",0,17,0,0,9,0,0,3,0,0,0,0,0,0
2018,Spring,445,BIOC,Current Topics in Biochemistry,"Nair, Satish K",1,14,2,1,3,0,0,0,0,0,0,0,0,0
2018,Spring,446,BIOC,Physical Biochemistry,"Zhang, Kai",2,15,7,2,2,3,1,0,0,0,1,0,0,0
2018,Spring,455,BIOC,Technqs Biochem and Biotech,"Schurig Briccio, Lici A",0,2,5,6,4,3,1,1,0,0,0,0,0,0
2018,Spring,455,BIOC,Technqs Biochem and Biotech,"Schurig Briccio, Lici A",0,5,2,2,5,2,3,0,1,0,1,0,0,1
2018,Spring,120,BIOE,Introduction to Bioengineering,"Pool, Marcia A",30,3,2,2,3,0,2,2,2,0,1,0,0,0
2018,Spring,202,BIOE,Cell and Tissue Engineering Lab,"Jensen, Karin J",1,4,2,5,7,3,2,2,0,1,0,1,1,0
2018,Spring,205,BIOE,Signals and Systems in Bioengrg,"Pool, Marcia A",4,7,7,2,8,6,3,1,3,0,3,2,5,0
2018,Spring,298,BIOE,Analytical Tools for BIOE,"Underhill, Gregory H",3,17,10,9,7,1,2,1,1,0,0,0,0,0
2018,Spring,298,BIOE,Analytical Tools for BIOE,"Jensen, Paul",4,20,22,7,5,1,5,0,0,0,0,0,1,0
2018,Spring,310,BIOE,Comp Tools Bio Data,"Dar, Roy D",1,35,26,7,1,0,2,0,0,0,0,0,0,0
2018,Spring,360,BIOE,Transport and Flow in Bioengrg,"Jensen, Karin J",9,11,8,9,9,3,4,2,1,3,0,0,5,0
2018,Spring,414,BIOE,Biomedical Instrumentation,"Dobrucki, Wawrzyniec",0,32,9,4,7,0,1,0,0,0,0,0,0,0
2018,Spring,415,BIOE,Biomedical Instrumentation Lab,"Pool, Marcia A",43,11,1,0,0,0,1,1,0,0,0,0,0,0
2018,Spring,420,BIOE,Intro Bio Control Systems,"Sutton, Brad",2,49,0,0,12,0,0,3,0,0,0,0,0,0
2018,Spring,436,BIOE,Senior Design II,"Amos, Jennifer",24,38,3,1,0,0,0,0,0,0,0,0,0,0
2018,Spring,574,BIOE,Inno/Financial Decision Making,"Kannan, Srinivasan",5,13,5,0,0,1,2,0,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Moss, Andrew P",0,6,8,6,1,1,0,1,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Kelly, Daniel",0,9,5,3,3,0,3,0,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Hudek, Barry A",0,3,9,8,1,0,0,1,0,0,1,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Hapke, Gail L",3,12,6,1,0,2,1,0,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Micks, Taylor H",0,10,8,3,2,0,0,0,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Kelly, Daniel",0,7,7,1,1,4,1,0,1,0,1,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"Hurley, Michael J",5,11,3,1,3,1,0,0,0,0,0,0,0,0
2018,Spring,250,BTW,Principles Bus Comm,"McVicker, Zachariah P",0,7,12,1,0,0,0,1,0,0,0,0,1,0
2018,Spring,250,BTW,Principles Bus Comm,"Grohens, Joseph",0,8,7,4,2,1,0,0,0,0,0,0,0,0
